,ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,lat,lon
193,843841,Wanderung Füllinsdorf Muni Liestal,1 - easy,Hiking,15.04,03:23,383,288,576.0,3,3,basel-region,47.505192,7.728524
194,683383,Mtb Tour Allschwil 1 FR,2 - medium,Mountainbike,30.07,02:36,354,277,532.0,4,4,basel-region,47.551204999999996,7.5398
195,357295,Religion und Jenseitsglaube (Ausflug in die Vergangenheit),1 - easy,Hiking,16.11,04:30,305,261,503.0,0,2,basel-region,47.534779,7.712859
196,479603,Füllinsdorf Schleifenberg Aussichtsturm Liestal,1 - easy,Hiking,9.81,02:30,302,318,603.0,1,1,basel-region,47.505179999999996,7.728575
197,132949,Audio Tour Ermitage,1 - easy,Hiking,0.77,00:30,65,339,404.0,1,2,basel-region,47.492702,7.6240369999999995
198,83732,Wanderung Reigoldswil – Bubendorf,1 - easy,Hiking,12.55,03:20,195,370,694.0,2,2,basel-region,47.397285,7.69193
199,612672,Rödlerwanderung 1,1 - easy,Hiking,21.37,05:27,472,360,728.0,1,1,basel-region,47.438904,7.590382000000001
200,640924,Oberwil-Blauen,1 - easy,Cycling,42.46,02:06,643,306,755.0,3,3,basel-region,47.511414,7.540360000000001
201,996913,Arlesheim Trail,1 - easy,Mountainbike,10.87,01:35,429,330,596.0,2,2,basel-region,47.491932,7.617931
202,333354,Trailrunning Ergolztal,0 - no rating,Trailrunning,18.56,03:38,851,312,761.0,0,0,basel-region,47.486771000000005,7.738333
203,529733,Grand-Tour,1 - easy,Mountainbike,24.77,03:30,735,488,1061.0,2,0,basel-region,47.390739,7.69607
204,320817,Wandern mit Kinderwagen,0 - no rating,Hiking,2.01,00:37,113,924,1036.0,0,0,basel-region,47.373589,7.70015
205,92427,Rämelturm Burg i.Leimental,2 - medium,Hiking,10.5,08:20,292,488,818.0,5,5,basel-region,47.456055,7.435217999999999
206,922079,Schloss Binningen - Schloss Bottmingen,0 - no rating,Hiking,4.35,01:10,86,283,368.0,0,0,basel-region,47.537159,7.575495
207,154477,"Basel und Umgebung: Viel Wald, schöne Ausblicke und viele Ruinen",2 - medium,Hiking,12.46,03:45,490,291,663.0,2,3,basel-region,47.522816,7.645128
208,333353,Trailrunning Blauenberg,0 - no rating,Trailrunning,24.12,04:24,862,296,837.0,0,0,basel-region,47.467495,7.603194
209,90717,"Naturpark Wildenstein Bubendorf, Basel-Landschaft, Schweiz",2 - medium,Hiking,10.1,02:05,148,370,575.0,4,5,basel-region,47.451626,7.749332000000001
210,333357,Trailrunning Wisenberg,0 - no rating,Trailrunning,9.8,02:00,502,558,1000.0,0,0,basel-region,47.392742,7.856439
211,254035,"Bad Ramsach, Häfelfingen BL - Bennwil BL",0 - no rating,Hiking,19.15,-,1274,506,1066.0,0,0,basel-region,47.406044,7.872109
212,922188,Münchenstein - Arlesheim,0 - no rating,Hiking,5.09,01:35,228,271,499.0,0,0,basel-region,47.513374,7.618022
213,333355,Trailrunning Waldenburg - Belchenfluh,0 - no rating,Trailrunning,19.71,03:48,754,523,1055.0,0,0,basel-region,47.383484,7.74918
214,670391,Challpass & Internationale,0 - no rating,Racing,77.01,04:16,794,309,745.0,0,0,basel-region,47.468548,7.597169999999999
215,163607,Mythische Orte am Oberrhein - Augusta Raurica,0 - no rating,Hiking,2.01,00:30,30,266,296.0,0,0,basel-region,47.533772,7.7213259999999995
216,101780,Am Hutzenfeld,1 - easy,Hiking,7.9,02:12,14,260,300.0,2,4,basel-region,47.592461,7.639767999999999
217,33870,Dreilandradweg -  Etappe 1: Aesch-Lörrach,3 - difficult,Cycling,71.36,04:30,901,262,614.0,4,5,basel-region,47.467690000000005,7.6027070000000005
218,843854,"Langenbruck, Tüfelschlucht, Hägendorf",1 - easy,Hiking,12.74,04:20,320,433,913.0,3,3,basel-region,47.349121000000004,7.768194
219,670392,Gempenplateau & Fünflibertal,0 - no rating,Racing,56.64,03:10,860,260,683.0,0,0,basel-region,47.484722,7.730109
220,333356,Trailrunning Wasserfallen,0 - no rating,Trailrunning,11.1,02:22,760,536,1159.0,0,0,basel-region,47.390793,7.695905000000001
221,1014450,5-Dörferwanderung 12 km,2 - medium,Hiking,11.74,-,484,481,773.0,3,5,basel-region,47.440639000000004,7.9071
222,982746,Rundwanderung Therwil - Flüh - Witterswil - Therwil,1 - easy,Winter hiking,9.06,01:46,72,318,382.0,1,1,basel-region,47.49818,7.5453220000000005
223,843864,"Reigoldswil, Waldenburg",1 - easy,Hiking,10.95,03:12,530,509,1036.0,3,3,basel-region,47.39727,7.691959
224,91181,Lange Erlen,1 - easy,Nordic Walking,9.2,13:30,411,110,283.0,4,4,basel-region,47.592422,7.639767999999999
225,48850,"Zum Hinterburgseeli, dem Naturwunder auf der Axalp",2 - medium,Hiking,10.69,03:45,624,1521,1878.0,3,3,bern-region,46.718933,8.037732
226,51212,Zu eiszeitlichen Riesen und zur Wohnstätte steinzeitlicher Menschen,1 - easy,Hiking,10.5,02:40,254,459,564.0,2,2,bern-region,47.187939,7.701375
227,870922,Gehrihorn,1 - easy,Hiking,6.65,03:20,1357,771,2129.0,1,0,bern-region,46.588749,7.6510419999999995
228,733527,Einzigartig: der neue Gäggersteg,1 - easy,Hiking,13.36,04:00,510,1531,1720.0,2,2,bern-region,46.733340999999996,7.452744999999999
229,133945,Schwander - Lebensweg,1 - easy,Thematic route,3.55,01:30,86,647,735.0,1,2,bern-region,46.759215999999995,8.056106
230,509375,Merängge-Cher im Kemmribodenbad,1 - easy,Hiking,6.97,02:10,330,975,1184.0,2,2,bern-region,46.802498,7.935082
231,86143,Blueme – zum Aussichtsturm über dem Thunersee,2 - medium,Hiking,10.13,03:10,422,991,1394.0,2,3,bern-region,46.750145,7.686468
232,99640,Rund ums Wiriehore,2 - medium,Hiking,9.2,03:30,622,1410,2032.0,4,3,bern-region,46.59985,7.535519
233,744919,Kanderfälle,2 - medium,Hiking,2.32,01:00,165,1195,1328.0,3,3,bern-region,46.476624,7.663647
234,316229,Gipfelwanderung zum Rauflihorn,2 - medium,Hiking,15.33,06:00,1101,1222,2323.0,3,3,bern-region,46.565909999999995,7.479245
235,658326,Durchs Jahr wandern - Edelweiss am Iffighorn,2 - medium,Hiking,10.77,04:20,850,1583,2378.0,3,4,bern-region,46.400131,7.44155
236,700232,Rundtour über den Rüwlispass - Hornberg ins Saanenland und retour,2 - medium,Cycling,31.82,03:25,950,934,1836.0,2,4,bern-region,46.505466,7.400689999999999
237,700226,St. Stephan - Rüwlispass - Gstaad - Saanenmöser - St. Stephan,2 - medium,Cycling,38.14,03:50,1055,934,1724.0,2,4,bern-region,46.505463,7.4007
238,752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",2 - medium,Via ferrata,10.3,05:00,1115,1615,2662.0,3,2,bern-region,46.599751,8.001408
239,717203,Boltigen - Feuersteini - Rossberg - Pfaffenried - Boltigen,1 - easy,Cycling,15.91,01:25,405,797,1136.0,1,2,bern-region,46.627483000000005,7.3898839999999995
240,101687,Auf den Jolimont zur Tüfelsburdi,0 - no rating,Hiking,9.84,02:30,194,465,603.0,0,0,bern-region,47.027054,7.076566000000001
241,52285,Reiche Vogelwelt und unberührte Flora,1 - easy,Hiking,13.25,03:10,10,426,447.0,1,2,bern-region,46.99313,7.14418
242,114250,Höhenwanderung über den Metschstand im Simmental,2 - medium,Hiking,8.83,03:15,484,1651,2091.0,3,3,bern-region,46.4533,7.470244
243,306681,Rundwanderung auf der Elsigenalp,1 - easy,Hiking,4.06,01:15,142,1792,1934.0,1,2,bern-region,46.522083,7.622509
244,823103,Saaner Fiirabe Rundi,1 - easy,Mountainbike,5.09,01:00,167,1007,1164.0,2,2,bern-region,46.488655,7.260128
245,289903,Schwingerweg Springenboden,1 - easy,Thematic route,2.49,01:30,120,1285,1392.0,1,2,bern-region,46.621227000000005,7.577894000000001
246,162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,2 - medium,Hiking,5.65,02:00,370,1910,2076.0,3,1,bern-region,46.651928000000005,7.910771
247,49274,Aus dem Diemtigtal zum Seebergsee,2 - medium,Hiking,18.63,06:30,1023,1081,1929.0,3,4,bern-region,46.5984,7.502483
248,744917,Blausee,1 - easy,Hiking,11.53,03:20,315,888,1186.0,1,1,bern-region,46.495216,7.671683
249,70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332.0,2,2,bern-region,47.153267,7.177969
250,812686,Unterer Wasserfallrundwanderweg,1 - easy,Hiking,1.92,00:35,73,1397,1509.0,2,2,bern-region,46.459003,7.566383999999999
251,501843,Rund um Bönigen,2 - medium,Running,9.86,01:33,98,564,661.0,1,3,bern-region,46.688038,7.898305000000001
252,224315,Walk to Lenk,2 - medium,Hiking,14.37,04:00,707,1070,1969.0,2,3,bern-region,46.493038,7.559211
253,131667,Gstaads 4 Finger Loop,3 - difficult,Racing,59.09,03:30,976,1010,1384.0,2,5,bern-region,46.475239,7.285006
254,49033,Kulturgeschichtliche Leckerbissen am Rugen,1 - easy,Hiking,7.56,02:30,400,561,785.0,2,2,bern-region,46.682198,7.851835
255,599069,Vogellisi Berglauf - Strecke,2 - medium,Trailrunning,12.57,02:29,853,1274,2027.0,0,4,bern-region,46.488693,7.5590660000000005
256,114222,Grenzerfahrung durch die Comb de Biaufonds,0 - no rating,Hiking,13.62,04:00,475,618,1035.0,0,0,bern-region,47.176441,6.905641999999999
257,131655,Eggli Loop,2 - medium,Mountainbike,19.15,02:30,650,1024,1660.0,3,4,bern-region,46.475048,7.284474
258,131669,Tour de Gastlosen: Saanen - Mittelbergpass - Abländschen - Jaunpass - Zweisimmen - Saanen,3 - difficult,Racing,62.14,04:00,1658,824,1634.0,2,5,bern-region,46.48835,7.260307000000001
259,100448,"Im Innereriz, abseits der grossen Touristenströme",2 - medium,Hiking,9.8,03:30,611,1042,1574.0,3,3,bern-region,46.785645,7.826003999999999
260,812684,Engstligenalp – Dossenseeli – Engstligenalp (Seeli-Weg),2 - medium,Hiking,8.18,02:50,483,1937,2343.0,4,4,bern-region,46.449065999999995,7.5653440000000005
261,48808,Bergsee-Paradies am Stockhorn,2 - medium,Hiking,6.17,02:20,430,1596,1798.0,3,3,bern-region,46.683945,7.5422210000000005
262,56959,Hügelpanorama oberhalb Trubschachen,2 - medium,Hiking,3.71,01:35,290,731,996.0,2,3,bern-region,46.92202,7.845793
263,51213,Auf Panoramawegen durchs Bipperamt,2 - medium,Hiking,16.53,05:15,862,636,1215.0,3,4,bern-region,47.264057,7.642110000000001
264,508332,I gloube i gange no meh a Louenesee,2 - medium,Hiking,9.99,02:50,340,1236,1433.0,2,3,bern-region,46.418673999999996,7.324110000000001
265,525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",2 - medium,Trailrunning,22.88,04:47,1202,1064,2108.0,3,3,bern-region,46.455456,7.443664999999999
266,870878,Adelboden Dorf - Oey - Unter dem Birg,1 - easy,Hiking,4.91,01:20,190,1239,1406.0,0,1,bern-region,46.493176,7.5601009999999995
267,162712,Höhenweg Entlebuch Emmental - Etappe 5: Grosshorben – Schangnau,0 - no rating,Hiking,5.16,01:45,196,928,1415.0,0,0,bern-region,46.864212,7.8668960000000006
268,482336,"Swiss Trail Tour Lenk, Strecke Ultra, Sonntag 2019",3 - difficult,Trailrunning,44.98,09:31,2500,1064,2346.0,4,6,bern-region,46.455456,7.443613
269,482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",3 - difficult,Trailrunning,46.54,09:38,2372,1010,2108.0,4,6,bern-region,46.455456,7.443625999999999
270,50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773,904.0,1,2,bern-region,46.588905,7.651083
271,97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,2 - medium,Hiking,10.74,03:50,620,1521,1878.0,4,3,bern-region,46.718708,8.037541000000001
272,850700,GFW 48 - Botchenalp,0 - no rating,Hiking,10.17,04:00,720,992,1551.0,0,0,bern-region,46.730732,8.025953
273,199823,Course de la solidarité,0 - no rating,Trailrunning,10.22,01:40,100,801,894.0,0,0,bern-region,47.099724,7.128475999999999
274,698706,Kandersteg - Höh Biketour,2 - medium,Mountainbike,6.1,00:40,141,1170,1311.0,3,3,bern-region,46.495533,7.6718589999999995
275,131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,3 - difficult,Hiking,11.92,05:30,1192,564,1756.0,2,5,bern-region,46.691395,7.870082000000001
276,86037,"Auf dem Beatenberg, der Sonnenterrasse des Berner Oberlandes",2 - medium,Hiking,10.74,04:10,752,1204,1654.0,3,3,bern-region,46.703891999999996,7.809684
277,48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,1 - easy,Hiking,8.39,02:30,420,1310,1624.0,2,2,bern-region,46.493202000000004,7.55967
278,348126,Lauenen – Lauenensee - Lauenen,2 - medium,Hiking,8.99,02:30,178,1236,1409.0,3,3,bern-region,46.422958,7.322763
279,49823,Emmental Literaturweg,1 - easy,Thematic route,7.66,02:30,200,656,828.0,1,2,bern-region,46.879372,7.6207080000000005
280,65384,Rund um Rüschegg,2 - medium,Hiking,13.32,03:45,490,715,941.0,2,3,bern-region,46.808234999999996,7.408639
281,891249,Blümlisalp-Lauf - Stecke,2 - medium,Running,15.94,05:05,886,706,1409.0,4,0,bern-region,46.625645,7.690732000000001
282,658328,Durchs Jahr wandern - Wiehnachtswäg Aeschi,1 - easy,Thematic route,1.86,01:00,40,934,964.0,1,1,bern-region,46.650723,7.710411
283,82225,Bilderbuch-Jura zwischen Bellelay und Tramelan,0 - no rating,Hiking,16.53,04:25,330,923,1179.0,0,0,bern-region,47.262440000000005,7.168105000000001
284,131649,Panoramaroute: Gstaad - Gruben - Oberbort - Turbach - Gstaad,1 - easy,Mountainbike,8.2,01:00,182,1038,1189.0,1,1,bern-region,46.475082,7.28436
285,837028,Trailrunning Rund um Adelboden,2 - medium,Trailrunning,27.73,05:45,1555,1295,2079.0,3,3,bern-region,46.492645,7.558969
286,295433,Diemtigtaler Hausweg «Mittleres Tal»,1 - easy,Thematic route,10.2,03:15,434,814,1128.0,1,2,bern-region,46.631969,7.560707000000001
287,156751,Berner-Oberländer-Weg: Merligen - Amsoldingen (Original),2 - medium,Pilgrimage,16.98,04:41,278,558,665.0,2,3,bern-region,46.696415,7.737233
288,51190,Über Juraweiden hart an der Sprachgrenze,1 - easy,Hiking,11.35,03:30,552,708,1118.0,2,2,bern-region,47.188202000000004,7.286867
289,159602,"Rund um den Thunersee, Merligen-Interlaken West",0 - no rating,Hiking,13.02,03:57,257,558,728.0,0,0,bern-region,46.69656,7.737741000000001
290,891220,GFW 15 - Rund ume Frienisberger,0 - no rating,Hiking,14.65,04:20,300,567,818.0,0,0,bern-region,47.026432,7.338569000000001
291,162740,Höhenweg Entlebuch Emmental - Etappe 3: Turner - Trubschachen,0 - no rating,Hiking,6.76,01:52,3,732,1165.0,0,0,bern-region,46.935223,7.914489
292,276223,Rund um den Moossee,1 - easy,Hiking,6.47,01:40,90,521,571.0,2,2,bern-region,47.015781,7.483925
293,508334,Ins urtümliche Gasteretal,2 - medium,Hiking,7.01,02:15,150,1195,1940.0,3,3,bern-region,46.457939,7.6502669999999995
294,348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769,1923.0,3,3,bern-region,46.582542,7.423617999999999
295,51189,Auf Spurensuche am Jäissberg,1 - easy,Hiking,10.58,03:20,345,426,603.0,2,2,bern-region,47.111571999999995,7.300894
296,717235,Zweisimmen - Oey Diemtigen - Zwischenflüh - Seebergsee - Meieberg - Zweisimmen,3 - difficult,Cycling,63.85,06:05,1636,679,1853.0,1,6,bern-region,46.553523999999996,7.375805000000001
297,698708,Gemmipass Biketour,2 - medium,Mountainbike,26.73,02:55,500,1170,2335.0,0,4,bern-region,46.457909,7.650411999999999
298,564265,Der Aare und Murg entlang zu Kirchen und Schlösser,2 - medium,Hiking,14.92,03:56,97,400,497.0,2,3,bern-region,47.240868,7.7699679999999995
299,51349,Rund um den Etang de la Gruère,2 - medium,Hiking,14.83,03:45,350,982,1098.0,2,3,bern-region,47.224419,7.083695
300,709665,Golitschenalp,3 - difficult,Hiking,7.81,05:37,681,1170,1834.0,5,5,bern-region,46.495277,7.671415
301,114266,Über dem Thunersee schweben,1 - easy,Hiking,4.77,01:48,282,573,853.0,2,2,bern-region,46.65498,7.774905
302,277600,Alternative Bad Weather Walk: Kandersteg to Blausee,1 - easy,Hiking,5.1,02:00,15,897,1488.0,1,1,bern-region,46.495384,7.671755999999999
303,48767,Prachtswälder am Fusse des Gantrisch,1 - easy,Hiking,8.65,02:40,390,783,1084.0,2,2,bern-region,46.781791999999996,7.406567999999999
304,795212,Griesalp - Gamchi - Gspaltenhornhütte,3 - difficult,Hiking,6.98,03:15,1061,1395,2486.0,0,5,bern-region,46.548359000000005,7.762125
305,114258,Adelboden – wo das Vogellisi gelebt hat,2 - medium,Hiking,12.65,04:15,668,1310,1948.0,3,3,bern-region,46.493038,7.559477
306,174598,Wandern am Wasser - Lauenensee,2 - medium,Hiking,9.27,02:40,170,1236,1401.0,3,2,bern-region,46.4189,7.324184
307,133081,Adelboden - Hahnenmoos,2 - medium,Hiking,8.16,02:30,670,1295,1950.0,2,3,bern-region,46.492592,7.558757000000001
308,133924,Grünenbergpass,3 - difficult,Mountainbike,58.7,05:30,1920,561,1555.0,4,6,bern-region,46.713799,7.698332000000001
309,172177,Hoch hinaus von Brienz bis auf die Axalp,3 - difficult,Racing,28.44,02:00,1155,564,1705.0,3,5,bern-region,46.754616,8.038
310,717229,Oberwil - Alp Morgete - Oberwil,3 - difficult,Cycling,21.89,03:15,1010,813,1654.0,1,5,bern-region,46.656273,7.435525999999999
311,211604,"Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried, gelb",2 - medium,Trailrunning,9.51,02:00,593,1239,1832.0,4,4,bern-region,46.504661999999996,7.287947999999999
312,172140,Stockental Route,2 - medium,Cycling,40.62,02:30,376,553,740.0,1,3,bern-region,46.775288,7.571261
313,658323,Durchs Jahr wandern - Aprilglocken im Berner Jura,1 - easy,Hiking,9.29,02:50,380,1006,1333.0,2,2,bern-region,47.153324,7.178257
314,211600,"Helsana Trail: Schönried - Saanenmöser - Schönried, grün",2 - medium,Trailrunning,6.33,01:15,119,1229,1348.0,2,3,bern-region,46.503708,7.29188
315,354688,Horneggli - Hornberg - Horneggli (Blumenweg),1 - easy,Hiking,2.7,01:00,101,1767,1868.0,2,2,bern-region,46.493576000000004,7.3136220000000005
316,707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,2 - medium,Hiking,13.6,04:20,625,1372,1988.0,0,3,bern-region,46.47974,7.350671000000001
317,76670,Durch die wilde Landschaft,3 - difficult,Hiking,9.38,05:00,1631,1330,2940.0,5,5,bern-region,46.365417,7.235549000000001
318,131770,Königsrunde Nord,3 - difficult,Racing,163.02,09:30,2545,595,1610.0,2,6,bern-region,46.553779999999996,7.375004
319,887205,Tour de France 2016 Teiletappe Gstaad-Emosson,3 - difficult,Racing,108.54,06:50,2663,393,1957.0,6,6,bern-region,46.475304,7.284036
320,133927,Blueme II,3 - difficult,Mountainbike,27.91,03:15,847,558,1390.0,5,5,bern-region,46.755272,7.629688000000001
321,114202,Schüpberg - Vorgarten der Agglomeration,0 - no rating,Hiking,11.46,02:50,185,555,692.0,0,0,bern-region,47.0214,7.4515649999999996
322,172139,Moränensee Route,1 - easy,Cycling,25.49,01:40,197,553,750.0,1,1,bern-region,46.775295,7.571261
323,707177,Schönried Ermitage Gruben Runde,1 - easy,Hiking,4.62,01:20,140,1153,1264.0,1,1,bern-region,46.503719,7.288060000000001
324,698709,Allmenalp Biketour,2 - medium,Mountainbike,21.14,02:30,677,1170,1789.0,0,4,bern-region,46.495377000000005,7.671803
325,50927,Bärlauchduft und Aarestrand,1 - easy,Hiking,11.63,02:45,170,515,565.0,1,2,bern-region,46.874043,7.559402
326,573694,Wässermatten zwischen Langenthal und Roggwil,1 - easy,Hiking,5.55,01:25,32,452,491.0,1,1,bern-region,47.21785,7.782608
327,698707,Blausee Biketour,1 - easy,Mountainbike,10.13,01:05,281,896,1177.0,0,1,bern-region,46.495152000000004,7.671244000000001
328,114499,Fit mit Anspruch,2 - medium,Nordic Walking,6.93,02:45,541,1840,2288.0,3,4,bern-region,46.351620000000004,7.238036
329,315061,Interlaken Ost - Harder Kulm,2 - medium,Hiking,4.09,02:30,759,566,1322.0,2,3,bern-region,46.690472,7.868505
330,309530,Kambly Entdeckerpfad in Trubschachen,1 - easy,Hiking,3.65,01:05,78,725,794.0,1,2,bern-region,46.920704,7.8496
331,114220,Zum Aussichtsturm auf dem Moron,0 - no rating,Hiking,10.37,03:20,605,717,1321.0,0,0,bern-region,47.23888,7.253844
332,131764,Strade Bianche di Simmental,3 - difficult,Racing,78.66,07:00,1750,673,1852.0,2,5,bern-region,46.504158000000004,7.290903
333,50315,«Den Niesen geniesen»,3 - difficult,Hiking,9.27,05:15,1712,631,2343.0,4,6,bern-region,46.675568,7.635553
334,82262,Wildhorn Tour - Tour du Wildhorn,3 - difficult,long-distance walking trail,60.96,25:00,4200,1385,2876.0,5,6,bern-region,46.399715,7.441134
335,368308,Wildbeobachtungs Wanderung,1 - easy,Thematic route,7.05,02:30,399,1222,1620.0,2,2,bern-region,46.565914,7.479266
336,51391,Naturlandschaft vor den Toren der Stadt,1 - easy,Hiking,5.44,01:40,260,524,754.0,1,2,bern-region,47.280784999999995,7.381049000000001
337,277472,Basler Weg: Fraubrunnen - Bern (Variante A),2 - medium,Pilgrimage,24.48,06:14,160,489,570.0,0,3,bern-region,47.085331,7.526547
338,114210,Über sieben Brücken im Kiesen- und Aaretal,0 - no rating,Hiking,9.31,02:10,57,537,588.0,0,0,bern-region,46.819523,7.575753999999999
339,83742,Mont Sujet,2 - medium,Mountainbike,38.43,05:49,1188,434,1383.0,3,4,bern-region,47.129326,7.237767999999999
340,172154,Panoramatrail Faltschen,2 - medium,Mountainbike,29.01,02:30,846,692,1223.0,2,3,bern-region,46.658516,7.696583
341,616521,Von Gurnigel Wasserscheide via Klettersteig Gantrisch nach Oberstocken,3 - difficult,Via ferrata,17.0,05:30,1000,707,2174.0,5,4,bern-region,46.726196,7.441458
342,501844,Sytiberg Trail,1 - easy,Running,5.53,00:57,146,567,712.0,1,2,bern-region,46.687678999999996,7.897241
343,100447,Zum Seebergsee: 100% Natur – 0% Hartbelag,2 - medium,Hiking,10.33,03:20,415,1760,1980.0,3,3,bern-region,46.582478,7.423663
344,65411,Moorweg Sparemoos,1 - easy,Thematic route,3.39,01:00,130,1570,1679.0,2,2,bern-region,46.550877,7.33904
345,131758,Giro di Röstigrabe,2 - medium,Racing,40.77,02:30,864,955,1408.0,2,4,bern-region,46.474892,7.284342
346,247242,Cable car to Wispile. Walk to Lauenensee,1 - easy,Hiking,9.58,02:15,142,1381,1920.0,2,2,bern-region,46.439976,7.2924
